tier,layer,component,perturbation,mean_restoration,std_restoration
tier_4,19,residual,transliteration,-0.416425,0.78765
tier_4,20,attn_out,code_switching,0.00105,0.0047
tier_4,20,attn_out,standard_translation,0.00025,0.009575
tier_4,20,attn_out,transliteration,0.0212,0.06645
tier_4,20,mlp_out,code_switching,-0.00615,0.014374999999999999
tier_4,20,mlp_out,standard_translation,-0.004875,0.018375
tier_4,20,mlp_out,transliteration,-0.13505,0.254775
tier_4,20,residual,code_switching,-0.012249999999999999,0.063625
tier_4,20,residual,standard_translation,0.034875,0.086
tier_4,20,residual,transliteration,-0.2935,0.550175
tier_4,21,attn_out,code_switching,-0.0009499999999999999,0.007549999999999999
tier_4,21,attn_out,standard_translation,0.000575,0.00465
tier_4,21,attn_out,transliteration,0.058124999999999996,0.121225
tier_4,21,mlp_out,code_switching,0.005375,0.014875
tier_4,21,mlp_out,standard_translation,-0.002275,0.023175
tier_4,21,mlp_out,transliteration,-0.0132,0.12240000000000001
tier_4,21,residual,code_switching,-0.01705,0.045975
tier_4,21,residual,standard_translation,0.0152,0.049
tier_4,21,residual,transliteration,-0.19695000000000001,0.392725
tier_4,22,attn_out,code_switching,-0.00165,0.002775
tier_4,22,attn_out,standard_translation,0.0013,0.005
tier_4,22,attn_out,transliteration,-0.016175,0.023350000000000003
tier_4,22,mlp_out,code_switching,0.00635,0.0158
tier_4,22,mlp_out,standard_translation,0.002375,0.0081
tier_4,22,mlp_out,transliteration,0.017050000000000003,0.042225
tier_4,22,residual,code_switching,-0.003375,0.021425
tier_4,22,residual,standard_translation,0.016024999999999998,0.046275000000000004
tier_4,22,residual,transliteration,-0.07615,0.19085
tier_4,23,attn_out,code_switching,0.00034999999999999994,0.0055
tier_4,23,attn_out,standard_translation,0.0007,0.00355
tier_4,23,attn_out,transliteration,-0.024675000000000002,0.052875
tier_4,23,mlp_out,code_switching,4.9999999999999914e-05,0.011775
tier_4,23,mlp_out,standard_translation,-0.0009249999999999999,0.0047
tier_4,23,mlp_out,transliteration,0.004425,0.025475
tier_4,23,residual,code_switching,2.5000000000000093e-05,0.015575
tier_4,23,residual,standard_translation,0.014525,0.03585
tier_4,23,residual,transliteration,-0.055425,0.161775
tier_4,24,attn_out,code_switching,0.001575,0.001875
tier_4,24,attn_out,standard_translation,0.00044999999999999993,0.00265
tier_4,24,attn_out,transliteration,0.015500000000000002,0.039999999999999994
tier_4,24,mlp_out,code_switching,0.00205,0.00685
tier_4,24,mlp_out,standard_translation,-0.002125,0.0072
tier_4,24,mlp_out,transliteration,0.036025,0.066
tier_4,24,residual,code_switching,0.005875,0.013525
tier_4,24,residual,standard_translation,0.010324999999999999,0.030075
tier_4,24,residual,transliteration,-0.039125,0.11905
tier_4,25,attn_out,code_switching,-0.00030000000000000003,0.001125
tier_4,25,attn_out,standard_translation,0.00025,0.001975
tier_4,25,attn_out,transliteration,0.005125,0.01525
tier_4,25,mlp_out,code_switching,0.0017749999999999999,0.0039000000000000003
tier_4,25,mlp_out,standard_translation,-0.0012000000000000001,0.003525
tier_4,25,mlp_out,transliteration,0.006025000000000001,0.015250000000000001
tier_4,25,residual,code_switching,0.002125,0.01405
tier_4,25,residual,standard_translation,0.004525,0.021900000000000003
tier_4,25,residual,transliteration,-0.00395,0.0295
tier_4,26,attn_out,code_switching,0.00017499999999999997,0.001425
tier_4,26,attn_out,standard_translation,0.000325,0.002425
tier_4,26,attn_out,transliteration,0.0056,0.01245
tier_4,26,mlp_out,code_switching,0.0014,0.003025
tier_4,26,mlp_out,standard_translation,0.002125,0.003975
tier_4,26,mlp_out,transliteration,0.012475000000000002,0.024375
tier_4,26,residual,code_switching,-0.0006749999999999999,0.011525
tier_4,26,residual,standard_translation,0.004175,0.016675
tier_4,26,residual,transliteration,-0.0027250000000000004,0.022650000000000003
tier_4,27,attn_out,code_switching,0.0,0.0
tier_4,27,attn_out,standard_translation,0.0,0.0
tier_4,27,attn_out,transliteration,0.0,0.0
tier_4,27,mlp_out,code_switching,0.0,0.0
tier_4,27,mlp_out,standard_translation,0.0,0.0
tier_4,27,mlp_out,transliteration,0.0,0.0
tier_4,27,residual,code_switching,0.0,0.0
tier_4,27,residual,standard_translation,0.0,0.0
tier_4,27,residual,transliteration,0.0,0.0
