layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
16,attn_out,id,tier_3,code_switching,-0.0075,0.0166,20,0
16,mlp_out,id,tier_3,code_switching,-0.0091,0.0377,20,0
17,residual,id,tier_3,code_switching,-0.0407,0.0409,20,0
17,attn_out,id,tier_3,code_switching,-0.0002,0.0067,20,0
17,mlp_out,id,tier_3,code_switching,0.0051,0.0363,20,0
18,residual,id,tier_3,code_switching,-0.0324,0.0473,20,0
18,attn_out,id,tier_3,code_switching,-0.0067,0.0181,20,0
18,mlp_out,id,tier_3,code_switching,0.0032,0.0055,20,0
19,residual,id,tier_3,code_switching,-0.0509,0.0304,20,0
19,attn_out,id,tier_3,code_switching,0.0019,0.0112,20,0
19,mlp_out,id,tier_3,code_switching,-0.015,0.0193,20,0
20,residual,id,tier_3,code_switching,-0.0323,0.0362,20,0
20,attn_out,id,tier_3,code_switching,0.0086,0.0243,20,0
20,mlp_out,id,tier_3,code_switching,-0.0108,0.0189,20,0
21,residual,id,tier_3,code_switching,-0.0373,0.0412,20,0
21,attn_out,id,tier_3,code_switching,0.0009,0.006,20,0
21,mlp_out,id,tier_3,code_switching,-0.0039,0.0098,20,0
22,residual,id,tier_3,code_switching,-0.0304,0.0471,20,0
22,attn_out,id,tier_3,code_switching,0.0013,0.004,20,0
22,mlp_out,id,tier_3,code_switching,-0.0166,0.0104,20,0
23,residual,id,tier_3,code_switching,-0.0004,0.0591,20,0
23,attn_out,id,tier_3,code_switching,-0.0004,0.0046,20,0
23,mlp_out,id,tier_3,code_switching,-0.0008,0.0117,20,0
24,residual,id,tier_3,code_switching,-0.0064,0.0619,20,0
24,attn_out,id,tier_3,code_switching,-0.0065,0.0061,20,0
24,mlp_out,id,tier_3,code_switching,-0.0154,0.0281,20,0
25,residual,id,tier_3,code_switching,-0.0046,0.0523,20,0
25,attn_out,id,tier_3,code_switching,-0.0016,0.0052,20,0
25,mlp_out,id,tier_3,code_switching,0.0073,0.0168,20,0
26,residual,id,tier_3,code_switching,-0.0062,0.0531,20,0
26,attn_out,id,tier_3,code_switching,0.0059,0.0081,20,0
26,mlp_out,id,tier_3,code_switching,0.005,0.0232,20,0
27,residual,id,tier_3,code_switching,-0.0125,0.0376,20,0
27,attn_out,id,tier_3,code_switching,0.0009,0.0049,20,0
27,mlp_out,id,tier_3,code_switching,-0.0131,0.0133,20,0
28,residual,id,tier_3,code_switching,0.0004,0.0196,20,0
28,attn_out,id,tier_3,code_switching,-0.0008,0.0045,20,0
28,mlp_out,id,tier_3,code_switching,0.0012,0.0034,20,0
29,residual,id,tier_3,code_switching,-0.0088,0.0168,20,0
29,attn_out,id,tier_3,code_switching,-0.0032,0.003,20,0
29,mlp_out,id,tier_3,code_switching,-0.0038,0.0082,20,0
30,residual,id,tier_3,code_switching,-0.0081,0.0145,20,0
30,attn_out,id,tier_3,code_switching,0.0003,0.0006,20,0
30,mlp_out,id,tier_3,code_switching,-0.0013,0.0082,20,0
31,residual,id,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,id,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,id,tier_3,code_switching,0.0,0.0,20,0
0,residual,hi,tier_3,code_switching,0.1596,0.4892,20,0
0,attn_out,hi,tier_3,code_switching,1.0218,1.5847,20,0
0,mlp_out,hi,tier_3,code_switching,0.4429,0.6353,20,0
1,residual,hi,tier_3,code_switching,0.1678,0.5247,20,0
1,attn_out,hi,tier_3,code_switching,0.1943,0.4952,20,0
1,mlp_out,hi,tier_3,code_switching,-0.4921,0.9315,20,0
2,residual,hi,tier_3,code_switching,-0.0582,0.5877,20,0
2,attn_out,hi,tier_3,code_switching,0.0477,0.1961,20,0
2,mlp_out,hi,tier_3,code_switching,0.0457,0.7037,20,0
3,residual,hi,tier_3,code_switching,-0.4424,0.6858,20,0
3,attn_out,hi,tier_3,code_switching,-0.1713,0.1445,20,0
3,mlp_out,hi,tier_3,code_switching,-0.0826,0.2395,20,0
4,residual,hi,tier_3,code_switching,-0.5096,0.8384,20,0
4,attn_out,hi,tier_3,code_switching,-0.0396,0.0849,20,0
4,mlp_out,hi,tier_3,code_switching,0.0248,0.4078,20,0
5,residual,hi,tier_3,code_switching,-1.47,1.3119,20,0
5,attn_out,hi,tier_3,code_switching,-0.5616,0.3712,20,0
5,mlp_out,hi,tier_3,code_switching,0.0898,0.3146,20,0
6,residual,hi,tier_3,code_switching,-1.7356,1.8675,20,0
6,attn_out,hi,tier_3,code_switching,-0.2269,0.3287,20,0
6,mlp_out,hi,tier_3,code_switching,0.1044,0.3025,20,0
7,residual,hi,tier_3,code_switching,-2.9877,3.4401,20,0
7,attn_out,hi,tier_3,code_switching,-0.4119,0.3961,20,0
7,mlp_out,hi,tier_3,code_switching,-0.0776,0.3406,20,0
8,residual,hi,tier_3,code_switching,-2.9974,3.5521,20,0
8,attn_out,hi,tier_3,code_switching,-0.0185,0.0342,20,0
8,mlp_out,hi,tier_3,code_switching,-0.57,0.5301,20,0
9,residual,hi,tier_3,code_switching,-2.3067,3.013,20,0
9,attn_out,hi,tier_3,code_switching,-0.0461,0.061,20,0
9,mlp_out,hi,tier_3,code_switching,-0.0109,0.2376,20,0
10,residual,hi,tier_3,code_switching,-1.9417,2.6535,20,0
10,attn_out,hi,tier_3,code_switching,0.0086,0.1299,20,0
10,mlp_out,hi,tier_3,code_switching,-0.3092,0.4313,20,0
11,residual,hi,tier_3,code_switching,-1.9559,2.5665,20,0
11,attn_out,hi,tier_3,code_switching,-0.0939,0.0683,20,0
11,mlp_out,hi,tier_3,code_switching,-0.0507,0.1853,20,0
12,residual,hi,tier_3,code_switching,-1.3389,1.9272,20,0
12,attn_out,hi,tier_3,code_switching,-0.0295,0.0468,20,0
12,mlp_out,hi,tier_3,code_switching,-0.2392,0.3049,20,0
13,residual,hi,tier_3,code_switching,-1.0968,1.6928,20,0
13,attn_out,hi,tier_3,code_switching,0.0131,0.0802,20,0
13,mlp_out,hi,tier_3,code_switching,-0.108,0.2088,20,0
14,residual,hi,tier_3,code_switching,-0.8464,1.1968,20,0
14,attn_out,hi,tier_3,code_switching,-0.021,0.0374,20,0
14,mlp_out,hi,tier_3,code_switching,-0.0956,0.1699,20,0
15,residual,hi,tier_3,code_switching,-0.6945,0.9727,20,0
15,attn_out,hi,tier_3,code_switching,-0.004,0.0273,20,0
15,mlp_out,hi,tier_3,code_switching,-0.1163,0.1449,20,0
16,residual,hi,tier_3,code_switching,-0.5917,0.8704,20,0
16,attn_out,hi,tier_3,code_switching,-0.0271,0.0278,20,0
16,mlp_out,hi,tier_3,code_switching,-0.1052,0.1252,20,0
17,residual,hi,tier_3,code_switching,-0.0943,0.3148,20,0
17,attn_out,hi,tier_3,code_switching,-0.0031,0.0115,20,0
17,mlp_out,hi,tier_3,code_switching,0.0319,0.0258,20,0
18,residual,hi,tier_3,code_switching,-0.0538,0.2704,20,0
18,attn_out,hi,tier_3,code_switching,-0.0067,0.0152,20,0
18,mlp_out,hi,tier_3,code_switching,0.0055,0.0374,20,0
19,residual,hi,tier_3,code_switching,-0.0027,0.1872,20,0
19,attn_out,hi,tier_3,code_switching,-0.0136,0.0093,20,0
19,mlp_out,hi,tier_3,code_switching,0.0297,0.0231,20,0
20,residual,hi,tier_3,code_switching,-0.0138,0.1443,20,0
20,attn_out,hi,tier_3,code_switching,0.01,0.039,20,0
20,mlp_out,hi,tier_3,code_switching,0.0064,0.0547,20,0
21,residual,hi,tier_3,code_switching,-0.0589,0.1024,20,0
21,attn_out,hi,tier_3,code_switching,-0.0032,0.0042,20,0
21,mlp_out,hi,tier_3,code_switching,-0.0091,0.0257,20,0
22,residual,hi,tier_3,code_switching,-0.0589,0.1053,20,0
22,attn_out,hi,tier_3,code_switching,-0.0079,0.0103,20,0
22,mlp_out,hi,tier_3,code_switching,-0.0144,0.0311,20,0
23,residual,hi,tier_3,code_switching,-0.0455,0.0975,20,0
23,attn_out,hi,tier_3,code_switching,-0.0019,0.0045,20,0
23,mlp_out,hi,tier_3,code_switching,-0.0191,0.0246,20,0
24,residual,hi,tier_3,code_switching,-0.0014,0.0942,20,0
24,attn_out,hi,tier_3,code_switching,-0.0102,0.0169,20,0
24,mlp_out,hi,tier_3,code_switching,-0.0316,0.0199,20,0
25,residual,hi,tier_3,code_switching,-0.0106,0.0984,20,0
25,attn_out,hi,tier_3,code_switching,-0.0008,0.0068,20,0
25,mlp_out,hi,tier_3,code_switching,-0.0069,0.0334,20,0
26,residual,hi,tier_3,code_switching,-0.0151,0.1055,20,0
26,attn_out,hi,tier_3,code_switching,-0.005,0.0073,20,0
26,mlp_out,hi,tier_3,code_switching,-0.0184,0.0229,20,0
27,residual,hi,tier_3,code_switching,-0.0194,0.0886,20,0
27,attn_out,hi,tier_3,code_switching,0.0064,0.013,20,0
27,mlp_out,hi,tier_3,code_switching,-0.0349,0.0271,20,0
28,residual,hi,tier_3,code_switching,-0.0247,0.0902,20,0
28,attn_out,hi,tier_3,code_switching,-0.0027,0.0073,20,0
28,mlp_out,hi,tier_3,code_switching,-0.0082,0.0244,20,0
29,residual,hi,tier_3,code_switching,-0.0343,0.0724,20,0
29,attn_out,hi,tier_3,code_switching,-0.0009,0.0082,20,0
29,mlp_out,hi,tier_3,code_switching,-0.0086,0.0216,20,0
30,residual,hi,tier_3,code_switching,-0.0528,0.0556,20,0
30,attn_out,hi,tier_3,code_switching,0.0013,0.0007,20,0
30,mlp_out,hi,tier_3,code_switching,-0.0129,0.0208,20,0
31,residual,hi,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,hi,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,hi,tier_3,code_switching,0.0,0.0,20,0
0,residual,sw,tier_3,code_switching,-1.0703,0.5478,20,0
0,attn_out,sw,tier_3,code_switching,-0.2725,0.3822,20,0
0,mlp_out,sw,tier_3,code_switching,-0.9736,0.6475,20,0
1,residual,sw,tier_3,code_switching,-1.5781,0.6999,20,0
1,attn_out,sw,tier_3,code_switching,-0.3016,0.3314,20,0
1,mlp_out,sw,tier_3,code_switching,-0.2618,0.4367,20,0
2,residual,sw,tier_3,code_switching,-2.1507,0.9559,20,0
2,attn_out,sw,tier_3,code_switching,-0.1886,0.1941,20,0
2,mlp_out,sw,tier_3,code_switching,-0.1755,0.2306,20,0
3,residual,sw,tier_3,code_switching,-2.9161,1.3942,20,0
3,attn_out,sw,tier_3,code_switching,-0.4536,0.6231,20,0
3,mlp_out,sw,tier_3,code_switching,-0.2053,0.4638,20,0
4,residual,sw,tier_3,code_switching,-2.8271,1.3145,20,0
4,attn_out,sw,tier_3,code_switching,-0.0748,0.0552,20,0
4,mlp_out,sw,tier_3,code_switching,-0.8174,0.7274,20,0
5,residual,sw,tier_3,code_switching,-3.3157,1.1824,20,0
5,attn_out,sw,tier_3,code_switching,-0.3796,0.3318,20,0
5,mlp_out,sw,tier_3,code_switching,-0.3772,0.65,20,0
6,residual,sw,tier_3,code_switching,-3.7187,1.5382,20,0
6,attn_out,sw,tier_3,code_switching,-0.0749,0.2266,20,0
6,mlp_out,sw,tier_3,code_switching,-0.388,0.5873,20,0
7,residual,sw,tier_3,code_switching,-4.1837,1.996,20,0
7,attn_out,sw,tier_3,code_switching,-0.1556,0.1633,20,0
7,mlp_out,sw,tier_3,code_switching,-0.1933,0.2255,20,0
8,residual,sw,tier_3,code_switching,-4.1926,2.1222,20,0
8,attn_out,sw,tier_3,code_switching,0.0004,0.0964,20,0
8,mlp_out,sw,tier_3,code_switching,-0.6931,0.4815,20,0
9,residual,sw,tier_3,code_switching,-3.1201,1.7662,20,0
9,attn_out,sw,tier_3,code_switching,-0.0511,0.1248,20,0
9,mlp_out,sw,tier_3,code_switching,0.1318,0.209,20,0
10,residual,sw,tier_3,code_switching,-3.1531,1.8503,20,0
10,attn_out,sw,tier_3,code_switching,0.0048,0.1434,20,0
10,mlp_out,sw,tier_3,code_switching,-0.2603,0.2151,20,0
11,residual,sw,tier_3,code_switching,-3.1483,1.7484,20,0
11,attn_out,sw,tier_3,code_switching,0.077,0.1882,20,0
11,mlp_out,sw,tier_3,code_switching,-0.0386,0.3168,20,0
12,residual,sw,tier_3,code_switching,-2.5079,1.4111,20,0
12,attn_out,sw,tier_3,code_switching,0.04,0.0334,20,0
12,mlp_out,sw,tier_3,code_switching,-0.0303,0.1237,20,0
13,residual,sw,tier_3,code_switching,-2.1242,1.0984,20,0
13,attn_out,sw,tier_3,code_switching,-0.0075,0.1002,20,0
13,mlp_out,sw,tier_3,code_switching,0.0352,0.226,20,0
14,residual,sw,tier_3,code_switching,-1.8906,0.988,20,0
14,attn_out,sw,tier_3,code_switching,0.0278,0.0608,20,0
14,mlp_out,sw,tier_3,code_switching,-0.0669,0.1099,20,0
15,residual,sw,tier_3,code_switching,-1.3508,0.8514,20,0
15,attn_out,sw,tier_3,code_switching,0.0163,0.0485,20,0
15,mlp_out,sw,tier_3,code_switching,0.0152,0.082,20,0
16,residual,sw,tier_3,code_switching,-1.2235,0.7818,20,0
16,attn_out,sw,tier_3,code_switching,-0.0155,0.0119,20,0
16,mlp_out,sw,tier_3,code_switching,0.0489,0.1193,20,0
17,residual,sw,tier_3,code_switching,-0.335,0.2323,20,0
17,attn_out,sw,tier_3,code_switching,0.0026,0.0286,20,0
17,mlp_out,sw,tier_3,code_switching,-0.0156,0.043,20,0
18,residual,sw,tier_3,code_switching,-0.166,0.2076,20,0
18,attn_out,sw,tier_3,code_switching,0.0167,0.0247,20,0
18,mlp_out,sw,tier_3,code_switching,-0.0043,0.0526,20,0
19,residual,sw,tier_3,code_switching,-0.1486,0.1376,20,0
19,attn_out,sw,tier_3,code_switching,-0.0127,0.0244,20,0
19,mlp_out,sw,tier_3,code_switching,-0.0095,0.0455,20,0
20,residual,sw,tier_3,code_switching,-0.1593,0.2183,20,0
20,attn_out,sw,tier_3,code_switching,-0.008,0.0363,20,0
20,mlp_out,sw,tier_3,code_switching,-0.018,0.0081,20,0
21,residual,sw,tier_3,code_switching,-0.1542,0.1469,20,0
21,attn_out,sw,tier_3,code_switching,-0.0007,0.0109,20,0
21,mlp_out,sw,tier_3,code_switching,-0.0325,0.0256,20,0
22,residual,sw,tier_3,code_switching,-0.1031,0.146,20,0
22,attn_out,sw,tier_3,code_switching,0.0024,0.0061,20,0
22,mlp_out,sw,tier_3,code_switching,-0.0331,0.0452,20,0
23,residual,sw,tier_3,code_switching,-0.0635,0.203,20,0
23,attn_out,sw,tier_3,code_switching,0.0033,0.0113,20,0
23,mlp_out,sw,tier_3,code_switching,0.0031,0.0229,20,0
24,residual,sw,tier_3,code_switching,0.0202,0.1525,20,0
24,attn_out,sw,tier_3,code_switching,-0.0204,0.0301,20,0
24,mlp_out,sw,tier_3,code_switching,-0.0074,0.0174,20,0
25,residual,sw,tier_3,code_switching,0.0236,0.1492,20,0
25,attn_out,sw,tier_3,code_switching,-0.0029,0.0034,20,0
25,mlp_out,sw,tier_3,code_switching,-0.0187,0.0279,20,0
26,residual,sw,tier_3,code_switching,0.018,0.1373,20,0
26,attn_out,sw,tier_3,code_switching,0.0019,0.0016,20,0
26,mlp_out,sw,tier_3,code_switching,-0.0241,0.0222,20,0
27,residual,sw,tier_3,code_switching,-0.0062,0.0967,20,0
27,attn_out,sw,tier_3,code_switching,0.0035,0.0038,20,0
27,mlp_out,sw,tier_3,code_switching,-0.0187,0.0165,20,0
28,residual,sw,tier_3,code_switching,-0.0246,0.0594,20,0
28,attn_out,sw,tier_3,code_switching,-0.0027,0.0094,20,0
28,mlp_out,sw,tier_3,code_switching,-0.0147,0.0356,20,0
29,residual,sw,tier_3,code_switching,-0.0561,0.0293,20,0
29,attn_out,sw,tier_3,code_switching,0.0022,0.0204,20,0
29,mlp_out,sw,tier_3,code_switching,-0.012,0.0182,20,0
30,residual,sw,tier_3,code_switching,-0.0312,0.0264,20,0
30,attn_out,sw,tier_3,code_switching,-0.0021,0.003,20,0
30,mlp_out,sw,tier_3,code_switching,0.0076,0.0169,20,0
31,residual,sw,tier_3,code_switching,0.0,0.0,20,0
31,attn_out,sw,tier_3,code_switching,0.0,0.0,20,0
31,mlp_out,sw,tier_3,code_switching,0.0,0.0,20,0
0,residual,yo,tier_4,code_switching,-2.4223,1.9674,20,0
0,attn_out,yo,tier_4,code_switching,-0.2708,0.2907,20,0
0,mlp_out,yo,tier_4,code_switching,-2.0984,1.7865,20,0
1,residual,yo,tier_4,code_switching,-3.2269,1.7075,20,0
1,attn_out,yo,tier_4,code_switching,-0.3378,0.4664,20,0
1,mlp_out,yo,tier_4,code_switching,-0.1164,0.2055,20,0
2,residual,yo,tier_4,code_switching,-4.0912,2.3809,20,0
2,attn_out,yo,tier_4,code_switching,-0.1351,0.1514,20,0
2,mlp_out,yo,tier_4,code_switching,0.0381,0.1544,20,0
3,residual,yo,tier_4,code_switching,-4.6268,2.7852,20,0
3,attn_out,yo,tier_4,code_switching,-0.415,0.6983,20,0
3,mlp_out,yo,tier_4,code_switching,0.0235,0.0885,20,0
4,residual,yo,tier_4,code_switching,-4.7343,2.8218,20,0
4,attn_out,yo,tier_4,code_switching,-0.0938,0.121,20,0
4,mlp_out,yo,tier_4,code_switching,-1.1534,0.7846,20,0
5,residual,yo,tier_4,code_switching,-5.6266,2.9057,20,0
5,attn_out,yo,tier_4,code_switching,-0.525,0.4491,20,0
5,mlp_out,yo,tier_4,code_switching,-0.5222,0.647,20,0
6,residual,yo,tier_4,code_switching,-6.1796,3.1874,20,0
6,attn_out,yo,tier_4,code_switching,-0.219,0.2833,20,0
6,mlp_out,yo,tier_4,code_switching,-0.4763,0.4954,20,0
7,residual,yo,tier_4,code_switching,-6.5717,3.4488,20,0
7,attn_out,yo,tier_4,code_switching,-0.1999,0.184,20,0
7,mlp_out,yo,tier_4,code_switching,-0.114,0.0508,20,0
8,residual,yo,tier_4,code_switching,-6.4877,3.4461,20,0
8,attn_out,yo,tier_4,code_switching,-0.0108,0.0842,20,0
8,mlp_out,yo,tier_4,code_switching,-0.5174,0.5967,20,0
9,residual,yo,tier_4,code_switching,-5.4174,3.0249,20,0
9,attn_out,yo,tier_4,code_switching,0.0007,0.054,20,0
9,mlp_out,yo,tier_4,code_switching,0.0047,0.1859,20,0
10,residual,yo,tier_4,code_switching,-5.1053,2.8046,20,0
10,attn_out,yo,tier_4,code_switching,0.0332,0.0363,20,0
10,mlp_out,yo,tier_4,code_switching,-0.0785,0.1044,20,0
11,residual,yo,tier_4,code_switching,-5.0919,2.8323,20,0
11,attn_out,yo,tier_4,code_switching,-0.01,0.0664,20,0
11,mlp_out,yo,tier_4,code_switching,0.0388,0.2224,20,0
12,residual,yo,tier_4,code_switching,-3.8723,2.3037,20,0
12,attn_out,yo,tier_4,code_switching,0.051,0.097,20,0
12,mlp_out,yo,tier_4,code_switching,0.0257,0.184,20,0
13,residual,yo,tier_4,code_switching,-3.2295,2.0115,20,0
13,attn_out,yo,tier_4,code_switching,0.0895,0.0681,20,0
13,mlp_out,yo,tier_4,code_switching,-0.0146,0.2765,20,0
14,residual,yo,tier_4,code_switching,-2.3987,1.6263,20,0
14,attn_out,yo,tier_4,code_switching,0.0086,0.0107,20,0
14,mlp_out,yo,tier_4,code_switching,-0.1059,0.0859,20,0
15,residual,yo,tier_4,code_switching,-1.5826,1.1704,20,0
15,attn_out,yo,tier_4,code_switching,0.0027,0.0403,20,0
15,mlp_out,yo,tier_4,code_switching,-0.0273,0.0811,20,0
16,residual,yo,tier_4,code_switching,-1.3836,1.0005,20,0
16,attn_out,yo,tier_4,code_switching,-0.0392,0.0966,20,0
16,mlp_out,yo,tier_4,code_switching,-0.0454,0.2263,20,0
17,residual,yo,tier_4,code_switching,-0.2913,0.3577,20,0
17,attn_out,yo,tier_4,code_switching,0.0052,0.0155,20,0
17,mlp_out,yo,tier_4,code_switching,-0.0311,0.0454,20,0
18,residual,yo,tier_4,code_switching,-0.1035,0.3851,20,0
18,attn_out,yo,tier_4,code_switching,0.0115,0.0438,20,0
18,mlp_out,yo,tier_4,code_switching,-0.0018,0.1096,20,0
19,residual,yo,tier_4,code_switching,-0.1658,0.2861,20,0
19,attn_out,yo,tier_4,code_switching,0.0085,0.0189,20,0
19,mlp_out,yo,tier_4,code_switching,-0.0073,0.0587,20,0
20,residual,yo,tier_4,code_switching,-0.1974,0.3318,20,0
20,attn_out,yo,tier_4,code_switching,-0.0214,0.0554,20,0
20,mlp_out,yo,tier_4,code_switching,0.0303,0.039,20,0
21,residual,yo,tier_4,code_switching,-0.1504,0.3299,20,0
21,attn_out,yo,tier_4,code_switching,0.0029,0.01,20,0
21,mlp_out,yo,tier_4,code_switching,-0.0046,0.0535,20,0
22,residual,yo,tier_4,code_switching,-0.1083,0.2681,20,0
22,attn_out,yo,tier_4,code_switching,-0.0017,0.0104,20,0
22,mlp_out,yo,tier_4,code_switching,-0.0047,0.0341,20,0
23,residual,yo,tier_4,code_switching,-0.1078,0.1494,20,0
23,attn_out,yo,tier_4,code_switching,0.0056,0.0141,20,0
23,mlp_out,yo,tier_4,code_switching,0.0051,0.0319,20,0
24,residual,yo,tier_4,code_switching,0.0221,0.1069,20,0
24,attn_out,yo,tier_4,code_switching,0.0036,0.0068,20,0
24,mlp_out,yo,tier_4,code_switching,-0.0053,0.0061,20,0
25,residual,yo,tier_4,code_switching,0.0217,0.0986,20,0
25,attn_out,yo,tier_4,code_switching,0.0004,0.0023,20,0
25,mlp_out,yo,tier_4,code_switching,0.0003,0.0085,20,0
26,residual,yo,tier_4,code_switching,0.0266,0.1043,20,0
26,attn_out,yo,tier_4,code_switching,-0.0033,0.0066,20,0
26,mlp_out,yo,tier_4,code_switching,0.0095,0.0162,20,0
27,residual,yo,tier_4,code_switching,0.0047,0.0816,20,0
27,attn_out,yo,tier_4,code_switching,-0.0018,0.0051,20,0
27,mlp_out,yo,tier_4,code_switching,-0.014,0.021,20,0
28,residual,yo,tier_4,code_switching,-0.0149,0.0385,20,0
28,attn_out,yo,tier_4,code_switching,0.0011,0.0048,20,0
28,mlp_out,yo,tier_4,code_switching,-0.0056,0.0153,20,0
29,residual,yo,tier_4,code_switching,-0.0455,0.0553,20,0
29,attn_out,yo,tier_4,code_switching,-0.008,0.0055,20,0
29,mlp_out,yo,tier_4,code_switching,0.0005,0.0062,20,0
30,residual,yo,tier_4,code_switching,-0.0515,0.0477,20,0
30,attn_out,yo,tier_4,code_switching,-0.002,0.0031,20,0
30,mlp_out,yo,tier_4,code_switching,0.0056,0.0078,20,0
31,residual,yo,tier_4,code_switching,0.0,0.0,20,0
31,attn_out,yo,tier_4,code_switching,0.0,0.0,20,0
31,mlp_out,yo,tier_4,code_switching,0.0,0.0,20,0
0,residual,zu,tier_4,code_switching,-2.0536,2.2992,20,0
0,attn_out,zu,tier_4,code_switching,-0.048,0.502,20,0
0,mlp_out,zu,tier_4,code_switching,-1.7493,1.9644,20,0
1,residual,zu,tier_4,code_switching,-2.4517,2.0614,20,0
1,attn_out,zu,tier_4,code_switching,-0.0846,0.34,20,0
1,mlp_out,zu,tier_4,code_switching,-0.0641,0.2697,20,0
2,residual,zu,tier_4,code_switching,-3.2029,2.3465,20,0
2,attn_out,zu,tier_4,code_switching,-0.1529,0.3658,20,0
2,mlp_out,zu,tier_4,code_switching,0.1447,0.3576,20,0
3,residual,zu,tier_4,code_switching,-3.9451,2.5458,20,0
3,attn_out,zu,tier_4,code_switching,-0.4331,0.6013,20,0
3,mlp_out,zu,tier_4,code_switching,0.0548,0.3256,20,0
4,residual,zu,tier_4,code_switching,-3.9422,2.472,20,0
4,attn_out,zu,tier_4,code_switching,0.1115,0.1616,20,0
4,mlp_out,zu,tier_4,code_switching,-1.4757,1.3135,20,0
5,residual,zu,tier_4,code_switching,-4.6576,2.143,20,0
5,attn_out,zu,tier_4,code_switching,-0.5793,0.4378,20,0
5,mlp_out,zu,tier_4,code_switching,-0.5689,1.0783,20,0
6,residual,zu,tier_4,code_switching,-4.8961,2.1968,20,0
6,attn_out,zu,tier_4,code_switching,-0.0221,0.2352,20,0
6,mlp_out,zu,tier_4,code_switching,-0.4611,0.5133,20,0
7,residual,zu,tier_4,code_switching,-5.0777,2.3404,20,0
7,attn_out,zu,tier_4,code_switching,-0.2604,0.2917,20,0
7,mlp_out,zu,tier_4,code_switching,-0.2325,0.357,20,0
8,residual,zu,tier_4,code_switching,-4.9779,2.3162,20,0
8,attn_out,zu,tier_4,code_switching,-0.0241,0.0951,20,0
8,mlp_out,zu,tier_4,code_switching,-0.4462,0.5576,20,0
9,residual,zu,tier_4,code_switching,-4.0017,2.0247,20,0
9,attn_out,zu,tier_4,code_switching,-0.0077,0.1967,20,0
9,mlp_out,zu,tier_4,code_switching,0.1055,0.3235,20,0
10,residual,zu,tier_4,code_switching,-3.7579,1.9302,20,0
10,attn_out,zu,tier_4,code_switching,0.1277,0.2047,20,0
10,mlp_out,zu,tier_4,code_switching,-0.2113,0.2082,20,0
11,residual,zu,tier_4,code_switching,-3.7535,1.8805,20,0
11,attn_out,zu,tier_4,code_switching,-0.0137,0.1044,20,0
11,mlp_out,zu,tier_4,code_switching,-0.0415,0.1851,20,0
12,residual,zu,tier_4,code_switching,-2.8013,1.4391,20,0
12,attn_out,zu,tier_4,code_switching,0.0686,0.1118,20,0
12,mlp_out,zu,tier_4,code_switching,-0.0285,0.2579,20,0
13,residual,zu,tier_4,code_switching,-2.4871,1.247,20,0
13,attn_out,zu,tier_4,code_switching,0.0183,0.0931,20,0
13,mlp_out,zu,tier_4,code_switching,0.0788,0.124,20,0
14,residual,zu,tier_4,code_switching,-2.0048,1.193,20,0
14,attn_out,zu,tier_4,code_switching,-0.0099,0.0234,20,0
14,mlp_out,zu,tier_4,code_switching,-0.0735,0.0769,20,0
15,residual,zu,tier_4,code_switching,-1.4242,1.1471,20,0
15,attn_out,zu,tier_4,code_switching,-0.0351,0.0612,20,0
15,mlp_out,zu,tier_4,code_switching,-0.0567,0.0888,20,0
16,residual,zu,tier_4,code_switching,-1.2644,1.0606,20,0
16,attn_out,zu,tier_4,code_switching,-0.0356,0.0526,20,0
16,mlp_out,zu,tier_4,code_switching,-0.0172,0.1675,20,0
17,residual,zu,tier_4,code_switching,-0.0257,0.1835,20,0
17,attn_out,zu,tier_4,code_switching,0.0162,0.0127,20,0
17,mlp_out,zu,tier_4,code_switching,0.0161,0.0807,20,0
18,residual,zu,tier_4,code_switching,0.1112,0.2334,20,0
18,attn_out,zu,tier_4,code_switching,-0.0232,0.0314,20,0
18,mlp_out,zu,tier_4,code_switching,-0.0727,0.0919,20,0
19,residual,zu,tier_4,code_switching,0.0267,0.2122,20,0
19,attn_out,zu,tier_4,code_switching,-0.0046,0.0277,20,0
19,mlp_out,zu,tier_4,code_switching,-0.0239,0.0639,20,0
20,residual,zu,tier_4,code_switching,-0.001,0.2036,20,0
20,attn_out,zu,tier_4,code_switching,-0.0184,0.0449,20,0
20,mlp_out,zu,tier_4,code_switching,-0.0122,0.0331,20,0
