tier,layer,component,perturbation,mean_delta,std_delta
tier_4,7,residual,transliteration,0.11052500000000001,0.33945000000000003
tier_4,8,attn_out,code_switching,-0.0111,0.07100000000000001
tier_4,8,attn_out,standard_translation,0.005075,0.035675
tier_4,8,attn_out,transliteration,-0.020375,0.038474999999999995
tier_4,8,mlp_out,code_switching,-0.93285,0.854125
tier_4,8,mlp_out,standard_translation,-0.064675,0.10295
tier_4,8,mlp_out,transliteration,0.08075,0.081075
tier_4,8,residual,code_switching,-5.532875,2.881725
tier_4,8,residual,standard_translation,-1.5100500000000001,0.7816
tier_4,8,residual,transliteration,0.102175,0.3331
tier_4,9,attn_out,code_switching,0.02605,0.162475
tier_4,9,attn_out,standard_translation,-0.099475,0.110575
tier_4,9,attn_out,transliteration,0.042050000000000004,0.032600000000000004
tier_4,9,mlp_out,code_switching,-0.05225,0.24482500000000001
tier_4,9,mlp_out,standard_translation,0.0371,0.0743
tier_4,9,mlp_out,transliteration,0.0512,0.035025
tier_4,9,residual,code_switching,-4.345524999999999,2.4712
tier_4,9,residual,standard_translation,-1.54345,0.71465
tier_4,9,residual,transliteration,0.070275,0.25575
tier_4,10,attn_out,code_switching,0.047525000000000005,0.1239
tier_4,10,attn_out,standard_translation,-0.017725,0.049075
tier_4,10,attn_out,transliteration,0.003925,0.01455
tier_4,10,mlp_out,code_switching,-0.2495,0.24637499999999998
tier_4,10,mlp_out,standard_translation,-0.012475,0.0811
tier_4,10,mlp_out,transliteration,0.05715,0.044324999999999996
tier_4,10,residual,code_switching,-4.139725,2.416975
tier_4,10,residual,standard_translation,-1.6141,0.63195
tier_4,10,residual,transliteration,0.04565,0.220725
tier_4,11,attn_out,code_switching,-0.013175000000000001,0.096525
tier_4,11,attn_out,standard_translation,-0.018625,0.0346
tier_4,11,attn_out,transliteration,0.026275,0.032225000000000004
tier_4,11,mlp_out,code_switching,-0.262425,0.41465
tier_4,11,mlp_out,standard_translation,0.0034000000000000002,0.07985
tier_4,11,mlp_out,transliteration,0.047625,0.04385
tier_4,11,residual,code_switching,-4.1297,2.377975
tier_4,11,residual,standard_translation,-1.65595,0.597275
tier_4,11,residual,transliteration,0.03144999999999999,0.20255
tier_4,12,attn_out,code_switching,0.071375,0.11025
tier_4,12,attn_out,standard_translation,0.008825,0.031575
tier_4,12,attn_out,transliteration,0.004750000000000001,0.02165
tier_4,12,mlp_out,code_switching,-0.138325,0.318175
tier_4,12,mlp_out,standard_translation,-0.041999999999999996,0.06997500000000001
tier_4,12,mlp_out,transliteration,0.046900000000000004,0.043774999999999994
tier_4,12,residual,code_switching,-3.1736,1.9706249999999998
tier_4,12,residual,standard_translation,-1.3483,0.606875
tier_4,12,residual,transliteration,-0.013874999999999998,0.187475
tier_4,13,attn_out,code_switching,0.048075,0.1081
tier_4,13,attn_out,standard_translation,-0.0010499999999999995,0.0222
tier_4,13,attn_out,transliteration,-0.008825,0.016300000000000002
tier_4,13,mlp_out,code_switching,-0.094325,0.27945
tier_4,13,mlp_out,standard_translation,-0.039375,0.0819
tier_4,13,mlp_out,transliteration,-0.00505,0.039825
tier_4,13,residual,code_switching,-2.7607749999999998,1.7886250000000001
tier_4,13,residual,standard_translation,-1.2208,0.533675
tier_4,13,residual,transliteration,-0.021450000000000004,0.1601
tier_4,14,attn_out,code_switching,0.033925000000000004,0.05474999999999999
tier_4,14,attn_out,standard_translation,0.013925,0.02225
tier_4,14,attn_out,transliteration,-0.00285,0.013649999999999999
tier_4,14,mlp_out,code_switching,-0.156925,0.2047
tier_4,14,mlp_out,standard_translation,-0.011875,0.07885
tier_4,14,mlp_out,transliteration,-0.0033250000000000007,0.0314
tier_4,14,residual,code_switching,-2.2413499999999997,1.569075
tier_4,14,residual,standard_translation,-1.02455,0.486475
tier_4,14,residual,transliteration,-0.063525,0.134875
tier_4,15,attn_out,code_switching,-0.011075,0.062375
tier_4,15,attn_out,standard_translation,-0.011075,0.023425
tier_4,15,attn_out,transliteration,-0.002025,0.010625
tier_4,15,mlp_out,code_switching,-0.07562500000000001,0.10337500000000001
tier_4,15,mlp_out,standard_translation,-0.010725000000000002,0.049049999999999996
tier_4,15,mlp_out,transliteration,-0.0060750000000000005,0.024625
tier_4,15,residual,code_switching,-1.613625,1.27895
tier_4,15,residual,standard_translation,-0.88875,0.4616
tier_4,15,residual,transliteration,-0.06485,0.13595000000000002
tier_4,16,attn_out,code_switching,-0.0178,0.053775
tier_4,16,attn_out,standard_translation,0.00595,0.026075
tier_4,16,attn_out,transliteration,-0.005925000000000001,0.0162
tier_4,16,mlp_out,code_switching,-0.0724,0.2194
tier_4,16,mlp_out,standard_translation,-0.030125,0.06282499999999999
tier_4,16,mlp_out,transliteration,0.00965,0.0324
tier_4,16,residual,code_switching,-1.420575,1.155075
tier_4,16,residual,standard_translation,-0.8500000000000001,0.40165
tier_4,16,residual,transliteration,-0.0345,0.170825
tier_4,17,attn_out,code_switching,0.021,0.022425
tier_4,17,attn_out,standard_translation,-0.0028750000000000004,0.008175
tier_4,17,attn_out,transliteration,-0.0006749999999999999,0.005275
tier_4,17,mlp_out,code_switching,-0.0443,0.081525
tier_4,17,mlp_out,standard_translation,0.005499999999999999,0.02395
tier_4,17,mlp_out,transliteration,0.011625,0.024125
tier_4,17,residual,code_switching,-0.2759,0.343025
tier_4,17,residual,standard_translation,-0.19285,0.22617500000000001
tier_4,17,residual,transliteration,0.0253,0.09115000000000001
tier_4,18,attn_out,code_switching,0.0029000000000000002,0.032475
tier_4,18,attn_out,standard_translation,0.0071,0.01085
tier_4,18,attn_out,transliteration,0.0025750000000000005,0.010525
tier_4,18,mlp_out,code_switching,-0.026099999999999998,0.08705
tier_4,18,mlp_out,standard_translation,-0.0007000000000000001,0.01795
tier_4,18,mlp_out,transliteration,0.001275,0.01445
tier_4,18,residual,code_switching,-0.1254,0.3187
tier_4,18,residual,standard_translation,-0.1517,0.17275000000000001
tier_4,18,residual,transliteration,-0.008125,0.057525
tier_4,19,attn_out,code_switching,0.001975,0.025325
tier_4,19,attn_out,standard_translation,0.003725,0.011474999999999999
tier_4,19,attn_out,transliteration,0.0007750000000000002,0.00505
tier_4,19,mlp_out,code_switching,-0.036025,0.057925
tier_4,19,mlp_out,standard_translation,-0.01565,0.020225
tier_4,19,mlp_out,transliteration,-0.00515,0.01015
tier_4,19,residual,code_switching,-0.16535,0.26835
tier_4,19,residual,standard_translation,-0.151725,0.15685000000000002
tier_4,19,residual,transliteration,-0.030025000000000003,0.06115
tier_4,20,attn_out,code_switching,-0.011125,0.03425
tier_4,20,attn_out,standard_translation,0.00022499999999999994,0.009649999999999999
tier_4,20,attn_out,transliteration,0.00017500000000000003,0.004725
tier_4,20,mlp_out,code_switching,-0.0009499999999999999,0.040475
tier_4,20,mlp_out,standard_translation,-0.0031000000000000003,0.027374999999999997
tier_4,20,mlp_out,transliteration,0.00615,0.009725
tier_4,20,residual,code_switching,-0.186475,0.28175
tier_4,20,residual,standard_translation,-0.113525,0.14955000000000002
tier_4,20,residual,transliteration,0.01095,0.0409
tier_4,21,attn_out,code_switching,0.0018249999999999998,0.011899999999999999
tier_4,21,attn_out,standard_translation,-0.00014999999999999996,0.0079
tier_4,21,attn_out,transliteration,-0.00025,0.0046
tier_4,21,mlp_out,code_switching,-0.016274999999999998,0.053349999999999995
tier_4,21,mlp_out,standard_translation,-0.0011999999999999997,0.01915
tier_4,21,mlp_out,transliteration,0.01305,0.0138
tier_4,21,residual,code_switching,-0.19142499999999998,0.2369
tier_4,21,residual,standard_translation,-0.08877499999999999,0.13524999999999998
tier_4,21,residual,transliteration,0.0184,0.02975
tier_4,22,attn_out,code_switching,-0.0019500000000000001,0.00895
tier_4,22,attn_out,standard_translation,-0.0007250000000000002,0.0075250000000000004
tier_4,22,attn_out,transliteration,-0.0029,0.005375
tier_4,22,mlp_out,code_switching,-0.026899999999999997,0.03945
tier_4,22,mlp_out,standard_translation,-0.0115,0.024725
tier_4,22,mlp_out,transliteration,0.002475,0.010075
tier_4,22,residual,code_switching,-0.14955000000000002,0.218375
tier_4,22,residual,standard_translation,-0.090425,0.12367500000000001
tier_4,22,residual,transliteration,0.0092,0.026000000000000002
tier_4,23,attn_out,code_switching,0.00039999999999999996,0.0151
tier_4,23,attn_out,standard_translation,0.00025,0.00655
tier_4,23,attn_out,transliteration,0.0011250000000000001,0.0043749999999999995
tier_4,23,mlp_out,code_switching,-0.017025,0.05485
tier_4,23,mlp_out,standard_translation,0.0158,0.01945
tier_4,23,mlp_out,transliteration,0.0021,0.0053
tier_4,23,residual,code_switching,-0.1326,0.17722500000000002
tier_4,23,residual,standard_translation,-0.076575,0.100275
tier_4,23,residual,transliteration,0.0131,0.0182
tier_4,24,attn_out,code_switching,0.00325,0.0081
tier_4,24,attn_out,standard_translation,-0.0032749999999999997,0.0088
tier_4,24,attn_out,transliteration,-0.0009750000000000001,0.005974999999999999
tier_4,24,mlp_out,code_switching,-0.01175,0.012825
tier_4,24,mlp_out,standard_translation,-0.00845,0.0115
tier_4,24,mlp_out,transliteration,-2.499999999999985e-05,0.00705
tier_4,24,residual,code_switching,-0.0187,0.13305
tier_4,24,residual,standard_translation,-0.03145,0.0868
tier_4,24,residual,transliteration,0.0009750000000000002,0.0104
tier_4,25,attn_out,code_switching,-0.003575,0.0038250000000000003
tier_4,25,attn_out,standard_translation,-0.004275,0.0049
tier_4,25,attn_out,transliteration,-0.0019249999999999998,0.004175
tier_4,25,mlp_out,code_switching,-0.0019500000000000001,0.010925
tier_4,25,mlp_out,standard_translation,0.002425,0.010124999999999999
tier_4,25,mlp_out,transliteration,-0.002075,0.004775
tier_4,25,residual,code_switching,0.0095,0.105075
tier_4,25,residual,standard_translation,-0.0214,0.0823
tier_4,25,residual,transliteration,-0.0007500000000000001,0.00775
tier_4,26,attn_out,code_switching,-0.0020499999999999997,0.00645
tier_4,26,attn_out,standard_translation,-0.0025,0.002925
tier_4,26,attn_out,transliteration,0.0008500000000000001,0.001725
tier_4,26,mlp_out,code_switching,-0.0016500000000000002,0.015825
tier_4,26,mlp_out,standard_translation,-0.0025249999999999995,0.0156
tier_4,26,mlp_out,transliteration,0.0018,0.008925
tier_4,26,residual,code_switching,0.0056749999999999995,0.11182500000000001
tier_4,26,residual,standard_translation,-0.02375,0.069925
tier_4,26,residual,transliteration,0.00025,0.008525
tier_4,27,attn_out,code_switching,0.002175,0.00735
tier_4,27,attn_out,standard_translation,-0.0015750000000000002,0.00425
tier_4,27,attn_out,transliteration,0.001325,0.00485
tier_4,27,mlp_out,code_switching,-0.020525,0.02565
tier_4,27,mlp_out,standard_translation,-0.0038250000000000003,0.01005
tier_4,27,mlp_out,transliteration,-0.0012000000000000001,0.0042
tier_4,27,residual,code_switching,-0.008924999999999999,0.0823
tier_4,27,residual,standard_translation,-0.015675,0.0617
tier_4,27,residual,transliteration,-0.0005999999999999998,0.0061
tier_4,28,attn_out,code_switching,0.000725,0.0059
tier_4,28,attn_out,standard_translation,-0.001625,0.005825
tier_4,28,attn_out,transliteration,-0.0015250000000000003,0.005025
tier_4,28,mlp_out,code_switching,0.000575,0.017075
tier_4,28,mlp_out,standard_translation,-0.00915,0.016125
tier_4,28,mlp_out,transliteration,0.0033,0.00415
tier_4,28,residual,code_switching,-0.017275,0.04115
tier_4,28,residual,standard_translation,-0.0171,0.0406
tier_4,28,residual,transliteration,0.0015249999999999999,0.006925
tier_4,29,attn_out,code_switching,-0.00825,0.00535
tier_4,29,attn_out,standard_translation,-0.00485,0.012225
tier_4,29,attn_out,transliteration,7.500000000000001e-05,0.001825
tier_4,29,mlp_out,code_switching,0.0032500000000000003,0.014624999999999999
tier_4,29,mlp_out,standard_translation,-0.0006249999999999998,0.00725
tier_4,29,mlp_out,transliteration,0.003,0.00715
tier_4,29,residual,code_switching,-0.0392,0.0596
tier_4,29,residual,standard_translation,-0.015,0.01285
tier_4,29,residual,transliteration,-0.001175,0.0069
tier_4,30,attn_out,code_switching,-0.00485,0.0046
tier_4,30,attn_out,standard_translation,0.001725,0.0050999999999999995
tier_4,30,attn_out,transliteration,0.000175,0.0006999999999999999
tier_4,30,mlp_out,code_switching,0.008225,0.01695
tier_4,30,mlp_out,standard_translation,-0.0008249999999999998,0.00815
tier_4,30,mlp_out,transliteration,-0.0009,0.004025
tier_4,30,residual,code_switching,-0.03545,0.0349
tier_4,30,residual,standard_translation,-0.007475,0.010425
tier_4,30,residual,transliteration,0.0036249999999999998,0.003575
tier_4,31,attn_out,code_switching,0.0,0.0
tier_4,31,attn_out,standard_translation,0.0,0.0
tier_4,31,attn_out,transliteration,0.0,0.0
tier_4,31,mlp_out,code_switching,0.0,0.0
tier_4,31,mlp_out,standard_translation,0.0,0.0
tier_4,31,mlp_out,transliteration,0.0,0.0
tier_4,31,residual,code_switching,0.0,0.0
tier_4,31,residual,standard_translation,0.0,0.0
tier_4,31,residual,transliteration,0.0,0.0
