language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
ru,9,unknown,0.0,0.0,1.0,384,384
ru,9,all,0.0,0.0,1.0,384,384
ru,10,unknown,0.0,0.0,1.0,384,384
ru,10,all,0.0,0.0,1.0,384,384
ru,11,unknown,0.0,0.0,1.0,384,384
ru,11,all,0.0,0.0,1.0,384,384
ru,12,unknown,0.0,0.0,1.0,384,384
ru,12,all,0.0,0.0,1.0,384,384
ru,13,unknown,0.0,0.0,1.0,384,384
ru,13,all,0.0,0.0,1.0,384,384
ru,14,unknown,0.0,0.0,1.0,384,384
ru,14,all,0.0,0.0,1.0,384,384
ru,15,unknown,0.0,0.0,1.0,384,384
ru,15,all,0.0,0.0,1.0,384,384
ru,16,unknown,0.0,0.0,1.0,384,384
ru,16,all,0.0,0.0,1.0,384,384
ru,17,unknown,0.0,0.0,1.0,384,384
ru,17,all,0.0,0.0,1.0,384,384
ru,18,unknown,0.0,0.0,1.0,384,384
ru,18,all,0.0,0.0,1.0,384,384
ru,19,unknown,0.0,0.0,1.0,384,384
ru,19,all,0.0,0.0,1.0,384,384
ru,20,unknown,0.0,0.0,1.0,384,384
ru,20,all,0.0,0.0,1.0,384,384
ru,21,unknown,0.0,0.0,1.0,384,384
ru,21,all,0.0,0.0,1.0,384,384
ru,22,unknown,0.0,0.0,1.0,384,384
ru,22,all,0.0,0.0,1.0,384,384
ru,23,unknown,0.0,0.0,1.0,384,384
ru,23,all,0.0,0.0,1.0,384,384
ru,24,unknown,0.0,0.0,1.0,384,384
ru,24,all,0.0,0.0,1.0,384,384
ru,25,unknown,0.0,0.0,1.0,384,384
ru,25,all,0.0,0.0,1.0,384,384
ru,26,unknown,0.0,0.0,1.0,384,384
ru,26,all,0.0,0.0,1.0,384,384
ru,27,unknown,0.0,0.0,1.0,384,384
ru,27,all,0.0,0.0,1.0,384,384
ru,28,unknown,0.0,0.0,1.0,384,384
ru,28,all,0.0,0.0,1.0,384,384
ru,29,unknown,0.0,0.0,1.0,384,384
ru,29,all,0.0,0.0,1.0,384,384
