language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
yo,2,unknown,0.9634615384615385,0.9963720414201184,1.0,520,520
yo,2,all,0.9634615384615385,0.9963720414201184,1.0,520,520
yo,3,unknown,0.9692307692307692,0.9974297337278106,1.0,520,520
yo,3,all,0.9692307692307692,0.9974297337278106,1.0,520,520
yo,4,unknown,0.9567307692307693,0.9940939349112425,0.1,520,520
yo,4,all,0.9567307692307693,0.9940939349112425,0.1,520,520
yo,5,unknown,0.9625,0.9951072485207101,0.1,520,520
yo,5,all,0.9625,0.9951072485207101,0.1,520,520
yo,6,unknown,0.9653846153846154,0.9959652366863905,0.1,520,520
yo,6,all,0.9653846153846154,0.9959652366863905,0.1,520,520
yo,7,unknown,0.9317307692307693,0.9847596153846155,0.01,520,520
yo,7,all,0.9317307692307693,0.9847596153846155,0.01,520,520
yo,8,unknown,0.9432692307692307,0.9877181952662722,0.01,520,520
yo,8,all,0.9432692307692307,0.9877181952662722,0.01,520,520
yo,9,unknown,0.9432692307692307,0.987866124260355,0.01,520,520
yo,9,all,0.9432692307692307,0.987866124260355,0.01,520,520
yo,10,unknown,0.9432692307692307,0.9878402366863904,0.01,520,520
yo,10,all,0.9432692307692307,0.9878402366863904,0.01,520,520
yo,11,unknown,0.9451923076923077,0.987551775147929,0.01,520,520
yo,11,all,0.9451923076923077,0.987551775147929,0.01,520,520
yo,12,unknown,0.9471153846153846,0.9893047337278106,0.01,520,520
yo,12,all,0.9471153846153846,0.9893047337278106,0.01,520,520
yo,13,unknown,0.9375,0.988805473372781,0.01,520,520
yo,13,all,0.9375,0.988805473372781,0.01,520,520
yo,14,unknown,0.9403846153846154,0.9881065088757396,0.01,520,520
yo,14,all,0.9403846153846154,0.9881065088757396,0.01,520,520
yo,15,unknown,0.9673076923076923,0.9967973372781065,0.1,520,520
yo,15,all,0.9673076923076923,0.9967973372781065,0.1,520,520
yo,16,unknown,0.9673076923076923,0.9966531065088757,0.1,520,520
yo,16,all,0.9673076923076923,0.9966531065088757,0.1,520,520
yo,17,unknown,0.9663461538461539,0.9966050295857989,0.1,520,520
yo,17,all,0.9663461538461539,0.9966050295857989,0.1,520,520
yo,18,unknown,0.9692307692307692,0.996457100591716,0.1,520,520
yo,18,all,0.9692307692307692,0.996457100591716,0.1,520,520
yo,19,unknown,0.9663461538461539,0.9961316568047337,0.1,520,520
yo,19,all,0.9663461538461539,0.9961316568047337,0.1,520,520
yo,20,unknown,0.9663461538461539,0.9959060650887572,0.1,520,520
yo,20,all,0.9663461538461539,0.9959060650887572,0.1,520,520
yo,21,unknown,0.9682692307692308,0.9960650887573965,0.1,520,520
yo,21,all,0.9682692307692308,0.9960650887573965,0.1,520,520
yo,22,unknown,0.9673076923076923,0.9961279585798817,0.1,520,520
yo,22,all,0.9673076923076923,0.9961279585798817,0.1,520,520
yo,23,unknown,0.9682692307692308,0.9959652366863906,0.1,520,520
yo,23,all,0.9682692307692308,0.9959652366863906,0.1,520,520
yo,24,unknown,0.9682692307692308,0.995991124260355,0.1,520,520
yo,24,all,0.9682692307692308,0.995991124260355,0.1,520,520
yo,25,unknown,0.9673076923076923,0.9961686390532545,0.1,520,520
yo,25,all,0.9673076923076923,0.9961686390532545,0.1,520,520
yo,26,unknown,0.9682692307692308,0.996457100591716,0.1,520,520
yo,26,all,0.9682692307692308,0.996457100591716,0.1,520,520
yo,27,unknown,0.9663461538461539,0.9963905325443787,0.1,520,520
yo,27,all,0.9663461538461539,0.9963905325443787,0.1,520,520
yo,28,unknown,0.9673076923076923,0.9963461538461539,0.1,520,520
yo,28,all,0.9673076923076923,0.9963461538461539,0.1,520,520
yo,29,unknown,0.9701923076923077,0.9965458579881658,0.1,520,520
yo,29,all,0.9701923076923077,0.9965458579881658,0.1,520,520
yo,30,unknown,0.9711538461538461,0.9966900887573964,0.1,520,520
yo,30,all,0.9711538461538461,0.9966900887573964,0.1,520,520
yo,31,unknown,0.9855769230769231,0.999367603550296,1.0,520,520
yo,31,all,0.9855769230769231,0.999367603550296,1.0,520,520
zu,0,unknown,0.9740384615384615,0.9966235207100591,1.0,520,520
zu,0,all,0.9740384615384615,0.9966235207100591,1.0,520,520
zu,1,unknown,0.9423076923076923,0.9864755917159764,0.1,520,520
zu,1,all,0.9423076923076923,0.9864755917159764,0.1,520,520
zu,2,unknown,0.9442307692307692,0.9894600591715976,0.1,520,520
zu,2,all,0.9442307692307692,0.9894600591715976,0.1,520,520
zu,3,unknown,0.9788461538461538,0.9969341715976332,0.1,520,520
zu,3,all,0.9788461538461538,0.9969341715976332,0.1,520,520
zu,4,unknown,0.9817307692307692,0.9986020710059171,0.1,520,520
zu,4,all,0.9817307692307692,0.9986020710059171,0.1,520,520
zu,5,unknown,0.9875,0.9996523668639054,1.0,520,520
zu,5,all,0.9875,0.9996523668639054,1.0,520,520
zu,6,unknown,0.9826923076923076,0.9990828402366864,0.1,520,520
zu,6,all,0.9826923076923076,0.9990828402366864,0.1,520,520
zu,7,unknown,0.9846153846153847,0.9991457100591715,0.1,520,520
zu,7,all,0.9846153846153847,0.9991457100591715,0.1,520,520
zu,8,unknown,0.9855769230769231,0.9992381656804734,0.1,520,520
zu,8,all,0.9855769230769231,0.9992381656804734,0.1,520,520
zu,9,unknown,0.9721153846153846,0.9957211538461539,0.01,520,520
zu,9,all,0.9721153846153846,0.9957211538461539,0.01,520,520
zu,10,unknown,0.9759615384615384,0.9958801775147929,0.01,520,520
zu,10,all,0.9759615384615384,0.9958801775147929,0.01,520,520
zu,11,unknown,0.9846153846153847,0.9993380177514792,0.1,520,520
zu,11,all,0.9846153846153847,0.9993380177514792,0.1,520,520
zu,12,unknown,0.9759615384615384,0.9960059171597633,0.01,520,520
zu,12,all,0.9759615384615384,0.9960059171597633,0.01,520,520
zu,13,unknown,0.9769230769230769,0.995728550295858,0.01,520,520
zu,13,all,0.9769230769230769,0.995728550295858,0.01,520,520
zu,14,unknown,0.9682692307692308,0.9956582840236687,0.01,520,520
zu,14,all,0.9682692307692308,0.9956582840236687,0.01,520,520
zu,15,unknown,0.9846153846153847,0.9991272189349112,0.1,520,520
zu,15,all,0.9846153846153847,0.9991272189349112,0.1,520,520
zu,16,unknown,0.9644230769230769,0.9937389053254437,0.01,520,520
zu,16,all,0.9644230769230769,0.9937389053254437,0.01,520,520
zu,17,unknown,0.9538461538461539,0.9916531065088758,0.01,520,520
zu,17,all,0.9538461538461539,0.9916531065088758,0.01,520,520
zu,18,unknown,0.9548076923076924,0.9909282544378699,0.01,520,520
zu,18,all,0.9548076923076924,0.9909282544378699,0.01,520,520
zu,19,unknown,0.9509615384615384,0.9907951183431953,0.01,520,520
zu,19,all,0.9509615384615384,0.9907951183431953,0.01,520,520
zu,20,unknown,0.9519230769230769,0.990772928994083,0.01,520,520
zu,20,all,0.9519230769230769,0.990772928994083,0.01,520,520
zu,21,unknown,0.95,0.9902588757396449,0.01,520,520
zu,21,all,0.95,0.9902588757396449,0.01,520,520
zu,22,unknown,0.9548076923076924,0.989530325443787,0.01,520,520
zu,22,all,0.9548076923076924,0.989530325443787,0.01,520,520
zu,23,unknown,0.948076923076923,0.9894119822485208,0.01,520,520
zu,23,all,0.948076923076923,0.9894119822485208,0.01,520,520
zu,24,unknown,0.95,0.9899334319526627,0.01,520,520
zu,24,all,0.95,0.9899334319526627,0.01,520,520
zu,25,unknown,0.9576923076923077,0.9907322485207102,0.01,520,520
zu,25,all,0.9576923076923077,0.9907322485207102,0.01,520,520
zu,26,unknown,0.9846153846153847,0.9989349112426036,0.1,520,520
zu,26,all,0.9846153846153847,0.9989349112426036,0.1,520,520
zu,27,unknown,0.9846153846153847,0.9990458579881657,0.1,520,520
zu,27,all,0.9846153846153847,0.9990458579881657,0.1,520,520
zu,28,unknown,0.9855769230769231,0.9991050295857988,0.1,520,520
zu,28,all,0.9855769230769231,0.9991050295857988,0.1,520,520
zu,29,unknown,0.9605769230769231,0.9932988165680474,0.01,520,520
zu,29,all,0.9605769230769231,0.9932988165680474,0.01,520,520
zu,30,unknown,0.9625,0.993798076923077,0.01,520,520
zu,30,all,0.9625,0.993798076923077,0.01,520,520
zu,31,unknown,0.9846153846153847,0.999064349112426,0.1,520,520
zu,31,all,0.9846153846153847,0.999064349112426,0.1,520,520
gd,0,unknown,0.9221153846153847,0.9808173076923077,0.1,520,520
gd,0,all,0.9221153846153847,0.9808173076923077,0.1,520,520
gd,1,unknown,0.9932692307692308,0.9998742603550296,10.0,520,520
gd,1,all,0.9932692307692308,0.9998742603550296,10.0,520,520
gd,2,unknown,0.9798076923076923,0.9990051775147929,1.0,520,520
gd,2,all,0.9798076923076923,0.9990051775147929,1.0,520,520
gd,3,unknown,0.9730769230769231,0.9969674556213017,0.1,520,520
gd,3,all,0.9730769230769231,0.9969674556213017,0.1,520,520
gd,4,unknown,0.9923076923076923,0.9997263313609468,1.0,520,520
gd,4,all,0.9923076923076923,0.9997263313609468,1.0,520,520
gd,5,unknown,0.9826923076923076,0.9991789940828402,0.1,520,520
gd,5,all,0.9826923076923076,0.9991789940828402,0.1,520,520
gd,6,unknown,0.9836538461538461,0.9992270710059171,0.1,520,520
gd,6,all,0.9836538461538461,0.9992270710059171,0.1,520,520
gd,7,unknown,0.9846153846153847,0.9992788461538461,0.1,520,520
gd,7,all,0.9846153846153847,0.9992788461538461,0.1,520,520
gd,8,unknown,0.9740384615384615,0.9972892011834319,0.01,520,520
gd,8,all,0.9740384615384615,0.9972892011834319,0.01,520,520
gd,9,unknown,0.9711538461538461,0.9975665680473372,0.01,520,520
gd,9,all,0.9711538461538461,0.9975665680473372,0.01,520,520
gd,10,unknown,0.9855769230769231,0.9994563609467455,0.1,520,520
gd,10,all,0.9855769230769231,0.9994563609467455,0.1,520,520
gd,11,unknown,0.9865384615384616,0.9995044378698225,0.1,520,520
gd,11,all,0.9865384615384616,0.9995044378698225,0.1,520,520
gd,12,unknown,0.9730769230769231,0.997814349112426,0.01,520,520
gd,12,all,0.9730769230769231,0.997814349112426,0.01,520,520
gd,13,unknown,0.9730769230769231,0.9976923076923078,0.01,520,520
gd,13,all,0.9730769230769231,0.9976923076923078,0.01,520,520
gd,14,unknown,0.9692307692307692,0.9968971893491124,0.01,520,520
gd,14,all,0.9692307692307692,0.9968971893491124,0.01,520,520
gd,15,unknown,0.9682692307692308,0.9964312130177515,0.01,520,520
gd,15,all,0.9682692307692308,0.9964312130177515,0.01,520,520
gd,16,unknown,0.9653846153846154,0.9956915680473373,0.01,520,520
gd,16,all,0.9653846153846154,0.9956915680473373,0.01,520,520
gd,17,unknown,0.9576923076923077,0.993909023668639,0.01,520,520
gd,17,all,0.9576923076923077,0.993909023668639,0.01,520,520
gd,18,unknown,0.9548076923076924,0.9933764792899408,0.01,520,520
gd,18,all,0.9548076923076924,0.9933764792899408,0.01,520,520
gd,19,unknown,0.9576923076923077,0.9930695266272189,0.01,520,520
gd,19,all,0.9576923076923077,0.9930695266272189,0.01,520,520
gd,20,unknown,0.9576923076923077,0.9927255917159763,0.01,520,520
gd,20,all,0.9576923076923077,0.9927255917159763,0.01,520,520
gd,21,unknown,0.9509615384615384,0.9921190828402366,0.01,520,520
gd,21,all,0.9509615384615384,0.9921190828402366,0.01,520,520
gd,22,unknown,0.9548076923076924,0.9927366863905326,0.01,520,520
gd,22,all,0.9548076923076924,0.9927366863905326,0.01,520,520
gd,23,unknown,0.9557692307692308,0.9929363905325443,0.01,520,520
gd,23,all,0.9557692307692308,0.9929363905325443,0.01,520,520
gd,24,unknown,0.9528846153846153,0.9926257396449705,0.01,520,520
gd,24,all,0.9528846153846153,0.9926257396449705,0.01,520,520
gd,25,unknown,0.9528846153846153,0.9925184911242604,0.01,520,520
gd,25,all,0.9528846153846153,0.9925184911242604,0.01,520,520
gd,26,unknown,0.9519230769230769,0.9930843195266272,0.01,520,520
gd,26,all,0.9519230769230769,0.9930843195266272,0.01,520,520
gd,27,unknown,0.9528846153846153,0.993176775147929,0.01,520,520
gd,27,all,0.9528846153846153,0.993176775147929,0.01,520,520
gd,28,unknown,0.9567307692307693,0.9938424556213018,0.01,520,520
gd,28,all,0.9567307692307693,0.9938424556213018,0.01,520,520
gd,29,unknown,0.9586538461538462,0.9941974852071007,0.01,520,520
gd,29,all,0.9586538461538462,0.9941974852071007,0.01,520,520
gd,30,unknown,0.9625,0.9948594674556213,0.01,520,520
gd,30,all,0.9625,0.9948594674556213,0.01,520,520
gd,31,unknown,0.9615384615384616,0.9947633136094675,0.01,520,520
gd,31,all,0.9615384615384616,0.9947633136094675,0.01,520,520
gn,0,unknown,0.9817307692307692,0.9983154585798817,1.0,520,520
gn,0,all,0.9817307692307692,0.9983154585798817,1.0,520,520
gn,1,unknown,0.9865384615384616,0.998958949704142,1.0,520,520
gn,1,all,0.9865384615384616,0.998958949704142,1.0,520,520
gn,2,unknown,0.9865384615384616,0.9993176775147928,1.0,520,520
gn,2,all,0.9865384615384616,0.9993176775147928,1.0,520,520
gn,3,unknown,0.9375,0.9874352810650888,0.01,520,520
gn,3,all,0.9375,0.9874352810650888,0.01,520,520
gn,4,unknown,0.9605769230769231,0.9942511094674557,0.01,520,520
gn,4,all,0.9605769230769231,0.9942511094674557,0.01,520,520
gn,5,unknown,0.9615384615384616,0.994739275147929,0.01,520,520
gn,5,all,0.9615384615384616,0.994739275147929,0.01,520,520
gn,6,unknown,0.9673076923076923,0.9962148668639053,0.01,520,520
gn,6,all,0.9673076923076923,0.9962148668639053,0.01,520,520
gn,7,unknown,0.9711538461538461,0.9967732988165681,0.01,520,520
gn,7,all,0.9711538461538461,0.9967732988165681,0.01,520,520
gn,8,unknown,0.9721153846153846,0.9968435650887574,0.01,520,520
gn,8,all,0.9721153846153846,0.9968435650887574,0.01,520,520
gn,9,unknown,0.9730769230769231,0.9972281804733728,0.01,520,520
gn,9,all,0.9730769230769231,0.9972281804733728,0.01,520,520
gn,10,unknown,0.9740384615384615,0.9972947485207101,0.01,520,520
gn,10,all,0.9740384615384615,0.9972947485207101,0.01,520,520
gn,11,unknown,0.9721153846153846,0.9972133875739645,0.01,520,520
gn,11,all,0.9721153846153846,0.9972133875739645,0.01,520,520
gn,12,unknown,0.975,0.9974019970414201,0.01,520,520
gn,12,all,0.975,0.9974019970414201,0.01,520,520
gn,13,unknown,0.9730769230769231,0.9970358727810651,0.01,520,520
gn,13,all,0.9730769230769231,0.9970358727810651,0.01,520,520
gn,14,unknown,0.9711538461538461,0.9967659023668639,0.01,520,520
gn,14,all,0.9711538461538461,0.9967659023668639,0.01,520,520
gn,15,unknown,0.9692307692307692,0.9959670857988165,0.01,520,520
gn,15,all,0.9692307692307692,0.9959670857988165,0.01,520,520
gn,16,unknown,0.9653846153846154,0.9952274408284024,0.01,520,520
gn,16,all,0.9653846153846154,0.9952274408284024,0.01,520,520
gn,17,unknown,0.9634615384615385,0.9942622041420118,0.01,520,520
gn,17,all,0.9634615384615385,0.9942622041420118,0.01,520,520
gn,18,unknown,0.9625,0.9937925295857988,0.01,520,520
gn,18,all,0.9625,0.9937925295857988,0.01,520,520
gn,19,unknown,0.9586538461538462,0.9937037721893491,0.01,520,520
gn,19,all,0.9586538461538462,0.9937037721893491,0.01,520,520
gn,20,unknown,0.9596153846153846,0.9926941568047336,0.01,520,520
gn,20,all,0.9596153846153846,0.9926941568047336,0.01,520,520
gn,21,unknown,0.9509615384615384,0.9922725591715976,0.01,520,520
gn,21,all,0.9509615384615384,0.9922725591715976,0.01,520,520
gn,22,unknown,0.9836538461538461,0.9991364644970415,0.1,520,520
gn,22,all,0.9836538461538461,0.9991364644970415,0.1,520,520
gn,23,unknown,0.9509615384615384,0.9919471153846153,0.01,520,520
gn,23,all,0.9509615384615384,0.9919471153846153,0.01,520,520
gn,24,unknown,0.9519230769230769,0.9914256656804733,0.01,520,520
gn,24,all,0.9519230769230769,0.9914256656804733,0.01,520,520
gn,25,unknown,0.95,0.9925277366863906,0.01,520,520
gn,25,all,0.95,0.9925277366863906,0.01,520,520
gn,26,unknown,0.9528846153846153,0.9929456360946745,0.01,520,520
gn,26,all,0.9528846153846153,0.9929456360946745,0.01,520,520
gn,27,unknown,0.9528846153846153,0.9934375,0.01,520,520
gn,27,all,0.9528846153846153,0.9934375,0.01,520,520
gn,28,unknown,0.9586538461538462,0.9938332100591716,0.01,520,520
gn,28,all,0.9586538461538462,0.9938332100591716,0.01,520,520
gn,29,unknown,0.9605769230769231,0.9942806952662722,0.01,520,520
gn,29,all,0.9605769230769231,0.9942806952662722,0.01,520,520
gn,30,unknown,0.9615384615384616,0.9946875,0.01,520,520
gn,30,all,0.9615384615384616,0.9946875,0.01,520,520
gn,31,unknown,0.9596153846153846,0.9940514053254438,0.01,520,520
gn,31,all,0.9596153846153846,0.9940514053254438,0.01,520,520
