language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
es,17,unknown,0.9792038027332145,0.9924101872153821,1.0,384,384
es,17,all,0.9792038027332145,0.9924101872153821,1.0,384,384
es,18,unknown,0.9792038027332145,0.993422162253331,1.0,384,384
es,18,all,0.9792038027332145,0.993422162253331,1.0,384,384
es,19,unknown,0.9818096935743995,0.9917355371900826,1.0,384,384
es,19,all,0.9818096935743995,0.9917355371900826,1.0,384,384
es,20,unknown,0.9818096935743995,0.9925788497217068,1.0,384,384
es,20,all,0.9818096935743995,0.9925788497217068,1.0,384,384
es,21,unknown,0.9805025040319159,0.9919041996964074,1.0,384,384
es,21,all,0.9805025040319159,0.9919041996964074,1.0,384,384
es,22,unknown,0.9791953144894322,0.9920728622027323,10.0,384,384
es,22,all,0.9791953144894322,0.9920728622027323,10.0,384,384
es,23,unknown,0.9778966131907308,0.9940968122786304,10.0,384,384
es,23,all,0.9778966131907308,0.9940968122786304,10.0,384,384
es,24,unknown,0.9778966131907308,0.991398212177433,10.0,384,384
es,24,all,0.9778966131907308,0.991398212177433,10.0,384,384
es,25,unknown,0.9778966131907308,0.9925788497217068,1.0,384,384
es,25,all,0.9778966131907308,0.9925788497217068,1.0,384,384
es,26,unknown,0.9778966131907308,0.9893742621015349,10.0,384,384
es,26,all,0.9778966131907308,0.9893742621015349,10.0,384,384
es,27,unknown,0.9804940157881334,0.9903862371394839,1.0,384,384
es,27,all,0.9804940157881334,0.9903862371394839,1.0,384,384
es,28,unknown,0.9765724471606825,0.9905548996458088,10.0,384,384
es,28,all,0.9765724471606825,0.9905548996458088,10.0,384,384
es,29,unknown,0.9739750445632799,0.9890369370888852,10.0,384,384
es,29,all,0.9739750445632799,0.9890369370888852,10.0,384,384
es,30,unknown,0.9739750445632799,0.992578849721707,1.0,384,384
es,30,all,0.9739750445632799,0.992578849721707,1.0,384,384
es,31,unknown,0.9752737458619812,0.9922415247090572,10.0,384,384
es,31,all,0.9752737458619812,0.9922415247090572,10.0,384,384
ar,0,unknown,0.8658687717511248,0.9691347613425536,1.0,384,384
ar,0,all,0.8658687717511248,0.9691347613425536,1.0,384,384
ar,1,unknown,0.848892284186402,0.9590150109630629,0.1,384,384
ar,1,all,0.848892284186402,0.9590150109630629,0.1,384,384
ar,2,unknown,0.8528308293014174,0.9664361612413561,0.1,384,384
ar,2,all,0.8528308293014174,0.9664361612413561,0.1,384,384
ar,3,unknown,0.8958577370342076,0.9773992241524709,10.0,384,384
ar,3,all,0.8958577370342076,0.9773992241524709,10.0,384,384
ar,4,unknown,0.9075715134538663,0.9735199865069996,0.1,384,384
ar,4,all,0.9075715134538663,0.9735199865069996,0.1,384,384
ar,5,unknown,0.9153637212460742,0.9819531118232416,0.1,384,384
ar,5,all,0.9153637212460742,0.9819531118232416,0.1,384,384
ar,6,unknown,0.9349036584330701,0.9851576994434137,0.1,384,384
ar,6,all,0.9349036584330701,0.9851576994434137,0.1,384,384
ar,7,unknown,0.9388082505729564,0.9886996120762355,1.0,384,384
ar,7,all,0.9388082505729564,0.9886996120762355,1.0,384,384
ar,8,unknown,0.9349291231644173,0.9940968122786304,0.1,384,384
ar,8,all,0.9349291231644173,0.9940968122786304,0.1,384,384
ar,9,unknown,0.9544351073762838,0.9954461123292293,1.0,384,384
ar,9,all,0.9544351073762838,0.9954461123292293,1.0,384,384
ar,10,unknown,0.9531448943213651,0.9940968122786304,0.1,384,384
ar,10,all,0.9531448943213651,0.9940968122786304,0.1,384,384
ar,11,unknown,0.9479331126389952,0.9940968122786304,0.1,384,384
ar,11,all,0.9479331126389952,0.9940968122786304,0.1,384,384
ar,12,unknown,0.9505474917239622,0.9946027997976049,0.01,384,384
ar,12,all,0.9505474917239622,0.9946027997976049,0.01,384,384
ar,13,unknown,0.9557422969187674,0.9942654747849553,0.1,384,384
ar,13,all,0.9557422969187674,0.9942654747849553,0.1,384,384
ar,14,unknown,0.9492403021814786,0.9930848372406815,0.01,384,384
ar,14,all,0.9492403021814786,0.9930848372406815,0.01,384,384
ar,15,unknown,0.9479331126389949,0.9925788497217068,0.01,384,384
ar,15,all,0.9479331126389949,0.9925788497217068,0.01,384,384
ar,16,unknown,0.9479331126389952,0.9939281497723056,0.01,384,384
ar,16,all,0.9479331126389952,0.9939281497723056,0.01,384,384
ar,17,unknown,0.9453272217978101,0.9937594872659807,0.01,384,384
ar,17,all,0.9453272217978101,0.9937594872659807,0.01,384,384
ar,18,unknown,0.9492318139376964,0.9937594872659807,0.01,384,384
ar,18,all,0.9492318139376964,0.9937594872659807,0.01,384,384
ar,19,unknown,0.9453272217978101,0.9935908247596559,0.1,384,384
ar,19,all,0.9453272217978101,0.9935908247596559,0.1,384,384
ar,20,unknown,0.9440200322553265,0.9920728622027323,0.1,384,384
ar,20,all,0.9440200322553265,0.9920728622027323,0.1,384,384
ar,21,unknown,0.9440200322553263,0.9917355371900827,0.1,384,384
ar,21,all,0.9440200322553263,0.9917355371900827,0.1,384,384
ar,22,unknown,0.9427213309566251,0.9912295496711081,0.1,384,384
ar,22,all,0.9427213309566251,0.9912295496711081,0.1,384,384
ar,23,unknown,0.9453272217978101,0.9927475122280317,0.1,384,384
ar,23,all,0.9453272217978101,0.9927475122280317,0.1,384,384
ar,24,unknown,0.9479331126389952,0.9932534997470062,0.1,384,384
ar,24,all,0.9479331126389952,0.9932534997470062,0.1,384,384
ar,25,unknown,0.9492487904252611,0.9927475122280317,10.0,384,384
ar,25,all,0.9492487904252611,0.9927475122280317,10.0,384,384
ar,26,unknown,0.9453272217978099,0.9919041996964074,0.1,384,384
ar,26,all,0.9453272217978099,0.9919041996964074,0.1,384,384
ar,27,unknown,0.9479416008827772,0.991398212177433,0.1,384,384
ar,27,all,0.9479416008827772,0.991398212177433,0.1,384,384
